Date,Value (kWh),day_of_week,notes,Day,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipit
2018-08-21,2.71,1,weekday,21,98,85.2,77,80,76.8,73,100,78.4,44,17,7.4,0,30.0,29.9,29.9,0.0
2018-08-22,2.102,2,weekday,22,98,87.1,77,79,75.0,72,94,69.4,44,13,6.3,0,30.0,30.0,29.9,0.05
2018-08-23,2.327,3,weekday,23,95,85.8,78,78,75.4,72,97,72.6,47,14,5.8,0,30.0,29.9,29.8,0.0
2018-08-24,3.508,4,weekday,24,95,85.7,77,77,74.6,72,96,70.8,49,15,5.7,0,29.9,29.8,29.8,0.0
2018-08-25,2.105,5,weekend,25,96,87.5,78,77,76.1,75,93,69.8,52,18,7.7,0,29.9,29.9,29.9,0.0
2018-08-26,1.46,6,weekend,26,93,84.7,77,79,76.5,74,100,78.1,54,17,5.9,0,29.9,29.9,29.9,0.0
2018-08-27,1.09,0,weekday,27,92,84.6,77,78,76.8,75,97,78.5,58,15,7.7,0,29.9,29.9,29.8,0.0
2018-08-28,1.899,1,weekday,28,95,84.7,77,78,77.0,72,100,78.6,54,17,7.5,0,29.9,29.9,29.8,0.0
2018-08-29,1.396,2,weekday,29,87,80.1,74,79,76.0,73,100,87.5,72,23,6.8,0,30.0,29.9,29.9,0.0
2018-08-30,0.772,3,weekday,30,92,82.7,73,78,74.6,73,100,78.4,54,18,7.0,0,29.9,29.9,29.8,0.01
2018-08-31,1.879,4,weekday,31,95,84.3,75,77,75.1,73,100,76.0,49,14,5.9,0,29.9,29.8,29.8,0.0
2018-09-01,1.05,1,weekday,1,90,81.5,77,78,76.8,75,100,86.1,63,16,7.2,0,29.8,29.8,29.7,0.0
2018-09-02,1.466,4,weekday,2,84,78.1,76,78,77.0,75,100,96.4,79,13,6.8,0,29.8,29.8,29.7,0.19
2018-09-03,1.4240000000000002,4,weekday,3,78,76.6,75,78,76.4,75,100,99.2,96,14,8.0,5,29.9,29.8,29.8,0.67
2018-09-04,0.675,0,weekday,4,87,79.6,76,79,77.0,76,100,92.4,72,17,9.2,5,29.9,29.9,29.8,0.33
2018-09-05,0.618,2,weekday,5,91,82.7,76,77,75.9,73,100,81.3,57,14,6.2,0,29.9,29.9,29.8,0.26
2018-09-06,0.89,5,weekend,6,92,83.1,76,78,75.7,72,100,79.8,52,13,4.3,0,29.9,29.9,29.8,0.0
2018-09-07,1.2009999999999998,0,weekday,7,90,82.3,76,80,76.3,73,100,82.7,61,23,5.3,0,29.9,29.9,29.8,0.0
2018-09-08,1.3219999999999998,3,weekday,8,92,81.0,75,78,75.4,71,100,85.3,50,12,4.0,0,29.8,29.8,29.7,1.33
2018-09-09,1.418,6,weekend,9,89,77.9,74,78,75.0,73,100,91.8,63,12,3.6,0,29.8,29.7,29.7,0.04
2018-09-10,1.06,1,weekday,10,80,75.9,74,77,75.0,73,100,96.9,87,15,5.5,0,29.8,29.8,29.8,0.01
2018-09-11,0.995,4,weekday,11,79,75.6,73,76,74.6,73,100,97.0,84,14,7.6,0,29.9,29.8,29.8,0.48
2018-09-12,0.917,6,weekend,12,85,79.1,75,77,75.5,74,100,89.0,69,16,9.0,3,29.9,29.9,29.8,0.03
2018-09-13,0.91,3,weekday,13,85,79.0,75,77,75.4,74,100,88.9,72,23,10.4,0,29.9,29.8,29.8,0.46
2018-09-14,1.452,4,weekday,14,78,76.2,75,77,75.4,75,100,97.4,90,14,8.5,5,29.9,29.8,29.8,0.56
2018-09-15,0.782,5,weekend,15,91,80.6,74,78,75.4,71,100,85.8,57,15,8.0,0,29.9,29.8,29.8,0.66
2018-09-16,1.392,6,weekend,16,94,83.2,73,79,75.9,73,100,80.7,52,6,2.4,0,29.9,29.8,29.8,0.0
2018-09-17,1.368,0,weekday,17,95,84.3,77,78,75.0,73,94,75.0,49,7,3.8,0,29.9,29.8,29.8,0.0
2018-09-18,1.77,1,weekday,18,95,85.9,78,78,75.6,73,93,72.5,50,8,4.1,0,29.9,29.8,29.8,0.0
2018-09-19,1.4240000000000002,2,weekday,19,93,84.4,77,77,75.6,74,96,76.2,54,12,4.7,0,29.9,29.8,29.8,0.0
2018-09-20,1.3219999999999998,3,weekday,20,88,79.7,75,80,76.6,70,100,90.7,69,25,7.2,0,29.9,29.8,29.8,0.0
2018-09-21,1.605,4,weekday,21,87,79.9,74,81,78.3,73,100,95.2,77,29,7.3,0,29.9,29.8,29.8,0.69
2018-09-22,1.029,5,weekend,22,85,78.5,74,81,77.6,73,100,97.0,82,21,5.3,0,29.8,29.8,29.8,0.41
2018-09-23,0.975,6,weekend,23,83,76.0,71,78,71.7,69,100,87.5,67,13,5.6,0,29.8,29.8,29.7,1.22
2018-09-24,1.0215,0,weekday,24,89,79.3,71,75,71.8,70,100,79.5,55,10,4.5,0,29.8,29.8,29.7,0.0
2018-09-25,1.319,1,weekday,25,89,80.4,73,78,75.7,73,100,86.4,65,13,5.5,0,29.9,29.8,29.8,0.0
2018-09-26,1.29,2,weekday,26,87,78.8,74,78,76.0,74,100,91.4,69,12,4.1,0,29.9,29.9,29.8,0.17
2018-09-27,0.642,3,weekday,27,80,73.9,70,75,70.2,68,100,88.8,74,12,6.9,0,29.9,29.9,29.8,0.24
2018-09-28,0.7240000000000001,4,weekday,28,81,74.8,69,76,72.4,68,100,92.3,79,12,7.1,3,30.0,29.9,29.9,0.0
2018-09-29,1.118,5,weekend,29,78,75.0,72,76,74.2,72,100,97.5,87,22,8.0,0,30.0,30.0,29.9,0.0
2018-09-30,1.086,6,weekend,30,84,76.4,72,75,74.0,72,100,92.6,74,13,7.1,0,30.0,30.0,29.9,0.83
2018-10-01,0.291,2,weekday,1,84,76.1,72,77,73.8,72,100,93.1,74,15,7.5,5,30.1,30.0,29.9,0.0
2018-10-02,1.6654,5,weekend,2,89,78.3,72,79,75.1,72,100,90.8,67,13,5.1,0,30.0,30.0,29.9,0.9
2018-10-03,2.2779,5,weekend,3,89,80.7,75,79,77.0,75,100,89.5,70,12,3.7,0,29.9,29.9,29.8,0.0
2018-10-04,2.281,1,weekday,4,90,80.8,74,79,75.2,73,100,84.8,57,10,3.6,0,29.9,29.9,29.8,0.03
2018-10-05,2.373,3,weekday,5,89,80.1,75,80,76.2,75,100,88.9,65,16,6.7,0,29.9,29.9,29.8,0.0
2018-10-06,1.4380000000000002,6,weekend,6,90,81.8,74,78,75.3,73,100,82.3,57,15,6.5,0,29.9,29.8,29.8,0.0
2018-10-07,3.238,1,weekday,7,89,80.8,75,79,76.3,73,100,87.0,65,23,9.5,0,29.9,29.8,29.8,0.0
2018-10-08,1.4780000000000002,4,weekday,8,86,79.3,73,79,75.2,73,100,88.0,67,20,9.7,0,29.8,29.7,29.7,0.02
2018-10-09,1.4469999999999998,0,weekday,9,88,78.8,72,79,75.5,71,100,90.5,67,21,10.7,0,29.7,29.6,29.5,0.34
2018-10-10,1.186,2,weekday,10,85,75.3,69,72,69.9,66,100,84.7,60,14,6.7,0,29.8,29.7,29.6,0.1
2018-10-11,0.924,5,weekend,11,81,71.3,63,66,60.5,56,97,71.1,47,16,7.2,3,30.0,29.9,29.8,0.0
2018-10-12,0.984,0,weekday,12,83,71.9,61,71,65.0,58,97,80.1,60,14,8.2,3,29.9,29.8,29.8,0.0
2018-10-13,1.79,5,weekend,13,89,79.8,70,75,72.3,70,100,79.9,53,20,10.1,0,29.8,29.7,29.6,0.0
2018-10-14,1.31,6,weekend,14,91,82.0,75,76,74.2,71,100,78.6,53,15,8.5,3,29.8,29.7,29.7,0.0
2018-10-15,2.314,0,weekday,15,77,64.5,55,76,63.7,54,100,97.3,93,21,11.6,3,30.0,29.9,29.8,0.0
2018-10-16,0.264,1,weekday,16,60,58.3,57,59,57.5,55,100,97.2,90,16,11.3,7,30.0,30.0,29.9,0.97
2018-10-17,0.315,2,weekday,17,64,59.7,56,61,58.1,55,100,94.7,86,15,10.8,7,30.1,30.1,30.0,0.0
2018-10-18,0.28,3,weekday,18,73,63.2,56,64,58.8,53,100,86.0,70,14,10.1,7,30.2,30.1,30.1,1.02
2018-10-19,0.342,4,weekday,19,81,72.7,64,75,69.0,60,100,88.4,74,12,7.3,3,30.1,30.0,29.9,0.0
2018-10-20,0.351,5,weekend,20,72,67.3,64,68,66.1,62,100,95.8,87,17,9.2,0,30.1,30.0,29.9,0.55
2018-10-21,0.603,6,weekend,21,72,64.5,59,61,53.5,48,93,69.8,44,14,9.5,5,30.1,30.1,30.1,0.03
2018-10-22,0.496,0,weekday,22,65,58.8,52,55,51.4,46,87,76.5,63,10,6.4,3,30.1,30.0,30.0,0.0
2018-10-23,0.3429999999999999,1,weekday,23,64,59.0,54,58,55.0,52,97,86.8,75,13,8.9,6,30.1,30.0,30.0,0.02
2018-10-24,0.365,2,weekday,24,69,64.9,62,67,63.3,58,100,94.6,84,14,9.7,0,30.0,29.9,29.8,0.38
2018-10-25,0.314,3,weekday,25,67,64.1,59,65,61.0,57,100,90.4,73,14,7.8,3,29.8,29.8,29.7,0.4
2018-10-26,0.276,4,weekday,26,74,63.0,54,59,57.0,54,100,82.8,59,13,5.3,0,29.9,29.8,29.8,0.0
2018-10-27,0.272,5,weekend,27,82,67.4,54,62,58.1,54,100,76.0,42,12,4.1,0,30.0,29.9,29.9,0.0
2018-10-28,0.8220000000000001,6,weekend,28,85,71.6,60,68,63.3,58,100,77.9,41,10,6.0,0,30.1,30.0,30.0,0.0
2018-10-29,0.8390000000000001,0,weekday,29,85,71.7,60,70,62.9,58,100,77.5,44,13,4.3,0,30.1,30.0,29.9,0.0
2018-10-30,0.6859999999999999,1,weekday,30,83,74.8,65,70,67.1,65,100,78.8,54,15,8.8,5,29.9,29.9,29.8,0.0
2018-10-31,0.614,2,weekday,31,76,70.5,64,75,69.3,64,100,96.0,82,29,10.2,0,29.8,29.7,29.6,0.0
2018-11-01,0.3929999999999999,3,weekday,1,68,60.9,55,64,53.5,47,100,78.6,49,17,9.7,0,29.9,29.8,29.6,2.26
2018-11-02,0.313,6,weekend,2,72,59.5,48,50,47.7,44,100,68.6,37,9,4.5,0,30.0,29.9,29.9,0.0
2018-11-03,0.299,6,weekend,3,77,66.7,51,64,55.9,48,96,69.4,50,18,8.9,0,29.9,29.9,29.8,0.0
2018-11-04,0.317,2,weekday,4,73,65.9,60,67,61.8,58,100,87.5,64,15,7.3,0,30.0,29.9,29.8,0.0
2018-11-05,0.327,4,weekday,5,84,73.1,61,76,69.5,61,100,89.5,67,16,6.7,3,29.8,29.7,29.6,0.71
2018-11-06,2.79,0,weekday,6,86,78.7,74,77,75.5,73,100,90.4,65,10,4.5,0,29.8,29.8,29.7,0.03
2018-11-07,1.641,2,weekday,7,89,78.3,71,77,74.7,69,100,89.5,61,15,4.7,0,29.8,29.8,29.7,0.0
2018-11-08,0.87,5,weekend,8,70,66.5,64,70,65.8,64,100,97.3,90,10,7.9,6,29.9,29.9,29.8,0.0
2018-11-09,0.358,1,weekday,9,64,55.6,49,64,53.1,44,100,91.5,77,21,13.8,6,30.2,30.1,29.9,0.13
2018-11-10,0.272,3,weekday,10,50,48.3,47,44,41.1,36,86,76.5,63,14,8.6,3,30.3,30.2,30.1,0.03
2018-11-11,0.307,6,weekend,11,57,52.0,46,54,49.2,44,100,90.5,77,13,9.1,3,30.1,30.0,29.9,0.0
2018-11-12,0.263,1,weekday,12,54,50.9,43,54,49.4,38,100,94.8,82,24,13.3,7,30.2,29.9,29.8,0.13
2018-11-13,0.5720000000000001,1,weekday,13,42,38.8,34,37,31.3,29,83,74.6,67,21,14.8,5,30.4,30.3,30.2,0.06
2018-11-14,0.445,2,weekday,14,53,40.5,31,30,26.0,19,89,60.8,26,14,7.7,0,30.4,30.3,30.2,0.0
2018-11-15,0.429,3,weekday,15,60,45.4,31,40,32.8,26,96,66.4,32,6,2.2,0,30.3,30.2,30.1,0.0
2018-11-16,0.429,4,weekday,16,69,53.3,38,46,42.2,38,100,71.1,33,9,3.3,0,30.1,30.1,30.0,0.0
2018-11-17,0.302,5,weekend,17,72,59.2,45,56,52.7,45,100,81.5,51,14,6.0,0,30.1,30.0,30.0,0.0
2018-11-18,0.299,6,weekend,18,67,57.1,50,60,55.8,50,100,95.8,79,14,8.5,0,30.1,30.0,30.0,0.0
2018-11-19,0.355,0,weekday,19,51,49.1,46,50,47.9,45,100,95.7,89,14,9.2,5,30.1,30.1,30.0,0.3
2018-11-20,0.457,1,weekday,20,62,51.7,44,46,43.1,41,93,74.6,48,17,8.0,0,30.2,30.2,30.1,0.01
2018-11-21,0.34,2,weekday,21,61,51.3,42,53,45.6,41,100,82.8,50,9,4.4,0,30.3,30.2,30.1,0.0
2018-11-22,0.4639999999999999,3,weekday,22,66,55.0,49,51,48.3,44,100,80.8,47,10,4.3,0,30.2,30.1,30.0,0.18
2018-11-23,0.325,4,weekday,23,78,62.0,51,67,58.2,50,100,88.0,66,12,4.4,0,30.0,29.8,29.7,0.0
2018-11-24,0.309,5,weekend,24,76,60.0,48,64,54.4,48,100,85.6,38,10,2.9,0,29.8,29.7,29.6,0.01
2018-11-25,0.409,6,weekend,25,75,66.2,51,67,55.5,34,100,72.4,36,21,11.2,0,30.0,29.8,29.6,0.0
2018-11-26,0.287,0,weekday,26,58,48.3,42,34,32.1,29,70,55.0,33,18,10.2,0,30.2,30.1,30.1,0.0
2018-11-27,0.473,1,weekday,27,62,48.0,35,41,34.7,29,96,64.6,29,7,3.0,0,30.2,30.1,30.0,0.0
2018-11-28,0.427,2,weekday,28,69,58.8,42,61,52.3,41,100,80.6,63,14,5.4,0,30.0,29.9,29.8,0.0
2018-11-29,0.276,3,weekday,29,76,70.0,67,71,67.3,62,100,91.6,74,14,8.0,3,29.8,29.8,29.7,0.0
2018-11-30,0.321,4,weekday,30,79,72.7,69,73,70.2,69,100,92.3,72,18,9.6,3,29.8,29.7,29.5,0.16
2018-12-01,0.3929999999999999,4,weekday,1,79,70.7,55,72,55.5,39,93,64.3,24,13,6.6,0,29.6,29.6,29.5,0.01
2018-12-02,0.584,0,weekday,2,78,62.9,50,50,45.8,40,93,58.4,25,10,5.6,0,29.8,29.7,29.6,0.0
2018-12-03,0.52,0,weekday,3,67,56.5,48,46,40.9,38,77,57.8,37,16,10.1,6,30.1,30.0,29.8,0.0
2018-12-04,0.282,3,weekday,4,61,49.8,41,39,37.5,36,86,64.5,41,12,7.8,3,30.3,30.2,30.1,0.0
2018-12-05,0.332,5,weekend,5,59,47.8,39,41,35.3,30,89,65.5,33,9,4.7,0,30.4,30.3,30.2,0.0
2018-12-06,0.3329999999999999,1,weekday,6,62,56.0,44,61,53.5,42,100,91.2,83,12,7.1,0,30.2,30.1,30.1,0.0
2018-12-07,0.301,3,weekday,7,75,63.3,54,69,62.4,54,100,96.9,76,21,9.4,0,30.1,30.0,29.9,0.03
2018-12-08,0.259,6,weekend,8,55,48.3,44,55,46.9,42,100,95.2,86,15,12.1,8,30.1,29.9,29.8,4.61
2018-12-09,0.4539999999999999,2,weekday,9,48,45.2,43,42,41.4,40,93,86.5,80,16,9.6,3,30.2,30.2,30.1,0.09
2018-12-10,0.452,4,weekday,10,59,46.5,39,40,36.5,31,97,72.2,36,8,4.3,0,30.3,30.3,30.2,0.0
2018-12-11,0.312,0,weekday,11,63,48.7,35,48,40.7,35,100,77.9,38,13,5.1,0,30.3,30.2,30.1,0.0
2018-12-12,0.35,2,weekday,12,69,62.8,50,60,56.0,48,93,79.2,68,16,8.6,0,30.1,29.9,29.8,0.0
2018-12-13,0.293,3,weekday,13,73,65.5,49,67,58.7,39,100,80.1,52,16,10.0,3,29.7,29.6,29.6,0.68
2018-12-14,0.265,4,weekday,14,51,47.7,45,45,43.1,40,97,84.6,71,18,12.7,6,29.9,29.8,29.7,0.01
2018-12-15,0.3979999999999999,5,weekend,15,65,53.6,47,46,39.6,35,89,61.6,37,15,8.3,3,30.1,30.0,30.0,0.0
2018-12-16,0.469,6,weekend,16,66,52.7,40,50,44.7,36,96,75.7,54,6,1.6,0,30.2,30.2,30.1,0.0
2018-12-17,0.264,0,weekday,17,70,57.0,48,54,50.1,43,100,81.2,38,7,2.7,0,30.2,30.1,30.1,0.0
2018-12-18,0.267,1,weekday,18,61,54.5,47,57,53.0,47,100,95.2,83,10,4.5,0,30.1,30.0,29.9,0.0
2018-12-19,0.25,2,weekday,19,58,54.8,50,56,54.2,50,100,97.7,87,9,5.3,0,29.8,29.7,29.6,0.08
2018-12-20,0.283,3,weekday,20,64,56.8,53,55,44.4,31,100,69.1,33,26,12.4,0,29.9,29.7,29.7,0.07
2018-12-21,0.288,4,weekday,21,64,52.6,45,39,32.7,28,68,48.6,27,13,7.8,0,30.0,29.9,29.8,0.0
2018-12-22,0.411,5,weekend,22,76,62.4,42,63,52.7,37,93,72.3,45,16,8.4,3,29.9,29.9,29.8,0.0
2018-12-23,0.288,6,weekend,23,69,60.3,49,62,50.9,41,100,75.3,36,15,7.7,3,30.2,30.1,29.9,0.0
2018-12-24,0.266,0,weekday,24,64,56.8,46,60,50.4,40,100,79.9,56,13,7.6,0,30.2,30.1,30.0,0.0
2018-12-25,0.261,1,weekday,25,71,63.6,60,64,61.9,60,100,94.6,75,16,6.5,0,30.0,30.0,30.0,0.0
2018-12-26,0.223,2,weekday,26,70,66.0,62,69,64.9,61,100,96.3,87,30,20.6,8,29.9,29.8,29.6,0.0
2018-12-27,0.353,3,weekday,27,73,61.4,54,70,56.3,47,100,85.0,47,24,8.3,0,29.8,29.7,29.6,1.3
2018-12-28,0.3,4,weekday,28,61,53.7,45,46,41.9,40,83,65.7,46,14,9.2,6,30.0,29.9,29.8,0.4
2018-12-29,0.4679999999999999,5,weekend,29,52,49.6,47,43,41.7,39,80,74.4,66,15,11.7,8,30.1,30.0,30.0,0.0
2018-12-30,0.525,6,weekend,30,49,47.1,45,49,45.4,41,100,94.3,80,12,6.9,0,30.0,29.9,29.7,0.0
2018-12-31,0.7959999999999999,0,weekday,31,58,49.9,45,51,48.2,45,100,94.3,70,16,5.1,0,29.9,29.8,29.7,0.32
2019-01-01,0.574,1,weekday,1,65,50.7,40,50,45.5,40,100,84.8,52,16,5.0,0,30.1,30.0,29.9,0.03
2019-01-02,0.3289999999999999,4,weekday,2,56,52.3,50,54,50.7,48,100,94.4,77,20,10.5,5,30.1,29.9,29.8,0.0
2019-01-03,0.326,4,weekday,3,56,48.8,40,56,47.6,37,100,95.7,82,17,8.2,3,29.9,29.9,29.8,1.47
2019-01-04,0.6890000000000001,0,weekday,4,61,47.7,37,46,41.5,36,100,80.8,56,12,5.6,0,30.0,29.9,29.9,0.16
2019-01-05,0.525,2,weekday,5,72,53.7,38,52,44.5,38,100,77.1,31,8,3.5,0,30.1,30.0,30.0,0.0
2019-01-06,0.508,5,vacation,6,72,58.9,43,60,54.6,43,100,87.3,61,14,5.6,0,30.1,30.0,29.9,0.0
2019-01-07,0.389,0,weekday,7,74,67.7,61,63,61.1,60,97,80.1,66,12,6.3,3,30.0,30.0,29.9,0.0
2019-01-08,0.321,3,weekday,8,78,66.1,56,65,61.3,56,100,85.8,56,7,3.4,0,30.2,30.1,30.0,0.0
2019-01-09,0.2769999999999999,6,weekend,9,64,56.3,45,58,39.9,33,90,57.3,34,17,9.3,0,30.4,30.3,30.2,0.0
2019-01-10,0.303,1,weekday,10,61,50.8,40,41,35.5,30,89,59.5,33,9,3.9,0,30.3,30.2,30.1,0.0
2019-01-11,0.306,4,weekday,11,66,55.3,43,58,48.5,41,100,79.7,54,21,8.9,0,30.1,30.0,29.8,0.0
2019-01-12,0.321,6,weekend,12,66,59.9,47,62,53.6,37,100,81.9,48,16,8.4,0,30.1,29.9,29.8,0.61
2019-01-13,0.263,6,weekend,13,59,48.3,41,40,37.8,37,86,68.2,49,14,8.0,5,30.3,30.2,30.1,0.0
2019-01-14,0.406,0,weekday,14,56,45.6,37,39,37.2,34,89,73.8,51,12,6.1,0,30.4,30.3,30.2,0.0
2019-01-15,0.3779999999999999,1,weekday,15,54,48.1,43,45,40.8,38,86,76.2,61,10,4.6,0,30.3,30.2,30.2,0.0
2019-01-16,0.39,2,weekday,16,61,55.8,49,60,53.3,46,100,91.8,78,13,8.3,3,30.2,30.1,30.1,0.0
2019-01-17,0.321,3,weekday,17,69,61.9,55,63,59.2,55,100,91.4,68,12,5.4,0,30.1,30.0,30.0,0.07
2019-01-18,0.316,4,weekday,18,71,62.3,52,68,61.0,52,100,95.6,87,15,6.6,0,30.0,29.9,29.7,0.0
2019-01-19,0.3279999999999999,5,weekend,19,71,54.1,38,67,45.0,28,100,72.5,50,29,17.5,6,30.2,29.9,29.6,0.5
2019-01-20,0.441,6,weekend,20,54,40.9,32,36,28.8,25,93,64.1,38,15,6.8,0,30.3,30.2,30.1,0.0
2019-01-21,0.494,0,weekday,21,62,50.4,35,53,43.8,33,96,79.5,58,20,9.3,0,30.2,30.1,29.9,0.0
2019-01-22,0.291,1,weekday,22,72,66.9,61,66,59.4,52,97,77.5,63,24,13.7,5,29.9,29.8,29.7,0.0
2019-01-23,0.303,2,weekday,23,67,43.8,36,66,37.7,29,97,80.6,51,28,14.5,0,30.0,29.9,29.8,0.72
2019-01-24,0.517,3,weekday,24,59,44.1,31,36,31.0,27,100,65.0,29,10,3.7,0,30.2,30.1,30.0,0.23
2019-01-25,0.426,4,weekday,25,61,48.0,35,41,36.3,31,96,68.2,32,15,5.8,0,30.3,30.2,30.1,0.0
2019-01-26,0.524,5,weekend,26,65,52.7,41,54,47.9,40,100,85.6,52,12,5.3,0,30.1,30.1,30.0,0.0
2019-01-27,0.3829999999999999,6,weekend,27,66,54.4,47,52,46.6,39,100,78.1,40,12,5.1,0,30.1,30.0,29.9,0.03
2019-01-28,0.28,0,weekday,28,72,58.1,47,54,48.9,44,100,74.1,41,23,9.1,0,30.0,29.8,29.7,0.0
2019-01-29,0.344,1,weekday,29,52,44.2,37,46,25.1,18,93,49.8,26,21,13.5,0,30.2,30.1,30.0,0.15
2019-01-30,0.303,2,weekday,30,50,45.3,39,39,28.4,18,79,54.3,31,14,7.2,0,30.2,30.1,30.1,0.0
2019-01-31,0.278,3,weekday,31,58,53.1,46,56,50.0,39,100,89.5,74,13,8.9,5,30.1,30.0,30.0,0.0
2019-02-01,0.288,2,weekday,1,69,60.1,55,62,58.5,55,100,94.7,78,16,7.0,3,30.1,30.0,30.0,0.14
2019-02-02,0.319,5,weekend,2,67,60.2,56,61,58.8,55,100,95.2,79,12,7.3,0,30.1,30.0,29.9,0.01
2019-02-03,0.252,5,weekend,3,70,64.9,59,68,64.2,59,100,97.6,90,12,7.7,5,29.9,29.8,29.8,0.05
2019-02-04,0.37,1,weekday,4,77,70.4,66,70,67.9,66,100,92.4,74,13,5.3,0,29.8,29.8,29.8,0.01
2019-02-05,0.309,3,weekday,5,77,71.6,68,70,68.9,67,100,91.5,76,13,8.0,3,29.9,29.8,29.8,0.0
2019-02-06,0.32,6,vacation,6,80,74.5,71,71,69.3,67,100,84.7,64,15,11.9,7,29.9,29.8,29.7,0.0
2019-02-07,1.416,1,weekday,7,75,63.9,44,70,57.3,32,93,79.9,57,23,14.1,8,30.3,29.9,29.8,0.0
2019-02-08,0.44,4,weekday,8,43,39.7,37,33,27.7,25,73,62.5,51,21,15.9,13,30.4,30.4,30.3,0.02
2019-02-09,0.528,0,weekday,9,45,41.6,38,36,32.1,29,76,69.2,60,14,10.0,5,30.4,30.3,30.2,0.0
2019-02-10,0.503,2,weekday,10,69,58.9,44,64,54.3,37,100,85.1,72,15,9.8,6,30.2,30.0,29.9,0.0
2019-02-11,0.283,5,weekend,11,75,68.7,64,70,67.3,64,100,95.5,71,12,7.9,5,29.9,29.8,29.7,0.1
2019-02-12,0.319,0,weekday,12,67,60.0,48,67,45.2,34,100,60.9,30,20,11.0,6,30.2,30.0,29.8,0.24
2019-02-13,0.483,2,weekday,13,65,52.4,38,48,40.1,35,97,66.1,37,17,5.8,0,30.2,30.1,30.0,0.0
2019-02-14,0.283,3,weekday,14,77,63.5,52,61,55.8,50,100,78.3,50,17,7.9,0,29.9,29.8,29.7,0.0
2019-02-15,0.3829999999999999,4,weekday,15,78,68.3,60,66,63.9,60,100,86.5,62,13,6.3,0,29.7,29.7,29.6,0.0
2019-02-16,0.308,5,weekend,16,69,63.1,57,67,59.8,53,100,89.3,72,13,5.6,0,29.7,29.6,29.6,0.01
2019-02-17,0.316,6,weekend,17,70,60.3,50,69,55.9,40,100,86.2,58,20,10.5,3,29.9,29.7,29.5,0.01
2019-02-18,0.293,0,weekday,18,65,53.8,46,40,36.3,34,74,53.4,33,20,14.5,9,30.1,30.0,29.9,0.06
2019-02-19,0.3879999999999999,1,weekday,19,50,47.9,46,49,44.8,35,100,90.6,57,22,10.9,6,30.0,29.8,29.7,0.0
2019-02-20,0.469,2,weekday,20,65,52.0,46,47,44.7,43,100,78.8,45,12,8.5,5,29.9,29.8,29.8,0.27
2019-02-21,0.3,3,weekday,21,54,51.8,50,53,49.9,45,100,93.7,72,13,10.0,8,29.9,29.8,29.8,0.0
2019-02-22,0.421,4,weekday,22,71,61.2,50,71,60.9,50,100,98.9,93,10,6.5,0,29.9,29.8,29.7,0.19
2019-02-23,0.3289999999999999,5,weekend,23,77,70.6,61,72,59.0,29,100,71.5,30,21,10.2,3,30.0,29.8,29.7,0.0
2019-02-24,0.312,6,weekend,24,68,58.0,49,36,34.1,31,61,42.1,26,14,9.3,5,30.2,30.1,30.0,0.0
2019-02-25,0.268,0,weekday,25,60,53.7,47,53,43.9,33,97,71.7,46,15,9.8,0,30.2,30.1,30.1,0.0
2019-02-26,0.368,1,weekday,26,62,58.4,53,62,58.3,53,100,99.6,97,13,8.3,5,30.1,30.0,29.9,0.03
2019-02-27,0.309,2,weekday,27,70,64.7,60,69,64.7,60,100,99.9,97,9,4.8,0,30.0,29.9,29.9,0.56
2019-02-28,0.357,3,weekday,28,67,51.7,45,67,51.2,44,100,98.4,93,16,9.2,0,30.0,29.9,29.9,0.03
2019-03-01,0.539,3,weekday,1,61,53.1,45,58,50.9,45,100,92.4,80,9,4.8,0,30.0,29.9,29.9,0.14
2019-03-02,0.317,6,weekend,2,72,62.7,55,66,60.5,55,100,92.7,75,10,7.0,3,30.0,29.9,29.8,0.0
2019-03-03,0.34,6,weekend,3,64,54.6,43,64,52.4,37,100,92.6,79,23,12.0,0,30.1,29.9,29.8,0.08
2019-03-04,0.3829999999999999,2,weekday,4,42,37.4,36,36,29.1,23,86,72.7,59,20,14.0,12,30.3,30.2,30.1,0.0
2019-03-05,0.619,4,weekday,5,50,39.3,30,27,20.7,15,69,49.3,31,17,9.4,3,30.4,30.3,30.3,0.0
2019-03-06,0.562,0,vacation,6,57,46.6,33,43,31.3,24,74,57.3,33,17,8.9,0,30.4,30.3,30.1,0.0
2019-03-07,0.335,2,weekday,7,71,62.3,51,67,59.4,44,100,90.1,77,13,8.2,5,30.1,30.0,29.9,0.0
2019-03-08,0.351,5,weekend,8,82,74.1,68,71,69.3,67,97,85.5,67,14,9.8,6,29.9,29.8,29.7,0.01
2019-03-09,0.315,1,weekday,9,81,74.7,71,70,69.1,67,96,83.6,64,15,9.3,0,29.8,29.7,29.7,0.0
2019-03-10,0.407,3,weekday,10,82,72.5,66,71,69.1,66,100,89.8,69,14,7.0,0,29.9,29.9,29.8,0.0
2019-03-11,0.391,6,weekend,11,82,71.7,66,72,68.2,63,100,89.6,67,14,8.6,0,30.1,30.0,29.9,0.0
2019-03-12,0.2789999999999999,1,weekday,12,73,67.5,64,69,66.3,63,100,95.7,87,23,12.9,6,30.1,30.0,29.8,0.0
